lr-Adam,step,train_loss_step,epoch,train_loss_epoch,val_loss
,632499,0.017882972955703735,25,,
0.0001,632549,,,,
,632549,0.014099784195423126,25,,
0.0001,632599,,,,
,632599,0.04202527552843094,25,,
0.0001,632649,,,,
,632649,0.04676737263798714,25,,
0.0001,632699,,,,
,632699,0.05484112724661827,25,,
0.0001,632749,,,,
,632749,0.01240167673677206,25,,
0.0001,632799,,,,
,632799,0.00975602027028799,25,,
0.0001,632849,,,,
,632849,0.029209742322564125,25,,
0.0001,632899,,,,
,632899,0.03671972081065178,25,,
0.0001,632949,,,,
,632949,0.04224487394094467,25,,
0.0001,632999,,,,
,632999,0.026960305869579315,25,,
0.0001,633049,,,,
,633049,0.012236235663294792,25,,
0.0001,633099,,,,
,633099,0.042990792542696,25,,
0.0001,633149,,,,
,633149,0.02685106173157692,25,,
0.0001,633199,,,,
,633199,0.05000902712345123,25,,
0.0001,633249,,,,
,633249,0.05378100648522377,25,,
0.0001,633299,,,,
,633299,0.02084711752831936,25,,
0.0001,633349,,,,
,633349,0.052119817584753036,25,,
0.0001,633399,,,,
,633399,0.02556746080517769,25,,
0.0001,633449,,,,
,633449,0.014536434784531593,25,,
0.0001,633499,,,,
,633499,0.031911272555589676,25,,
0.0001,633549,,,,
,633549,0.023776989430189133,25,,
0.0001,633599,,,,
,633599,0.014746254310011864,25,,
0.0001,633649,,,,
,633649,0.020266899839043617,25,,
0.0001,633699,,,,
,633699,0.020047403872013092,25,,
0.0001,633749,,,,
,633749,0.0267284344881773,25,,
0.0001,633799,,,,
,633799,0.02857198938727379,25,,
0.0001,633849,,,,
,633849,0.04884074628353119,25,,
0.0001,633899,,,,
,633899,0.03406199812889099,25,,
0.0001,633949,,,,
,633949,0.03571082279086113,25,,
0.0001,633999,,,,
,633999,0.026973791420459747,25,,
0.0001,634049,,,,
,634049,0.03800129517912865,25,,
0.0001,634099,,,,
,634099,0.060480426996946335,25,,
0.0001,634149,,,,
,634149,0.025570198893547058,25,,
0.0001,634199,,,,
,634199,0.023598888888955116,25,,
0.0001,634249,,,,
,634249,0.0200517438352108,25,,
0.0001,634299,,,,
,634299,0.0033976873382925987,25,,
0.0001,634349,,,,
,634349,0.028620263561606407,25,,
0.0001,634399,,,,
,634399,0.03121597319841385,25,,
0.0001,634449,,,,
,634449,0.041530437767505646,25,,
0.0001,634499,,,,
,634499,0.05134372040629387,25,,
0.0001,634549,,,,
,634549,0.04204452037811279,25,,
0.0001,634599,,,,
,634599,0.03312317654490471,25,,
0.0001,634649,,,,
,634649,0.04116247966885567,25,,
0.0001,634699,,,,
,634699,0.039318688213825226,25,,
0.0001,634749,,,,
,634749,0.02105453796684742,25,,
0.0001,634799,,,,
,634799,0.043594036251306534,25,,
0.0001,634849,,,,
,634849,0.032973289489746094,25,,
0.0001,634899,,,,
,634899,0.015380900353193283,25,,
0.0001,634949,,,,
,634949,0.031032619997859,25,,
0.0001,634999,,,,
,634999,0.023923348635435104,25,,
0.0001,635049,,,,
,635049,0.03046092949807644,25,,
0.0001,635099,,,,
,635099,0.005127944517880678,25,,
0.0001,635149,,,,
,635149,0.04886357858777046,25,,
0.0001,635199,,,,
,635199,0.03960622102022171,25,,
0.0001,635249,,,,
,635249,0.026573393493890762,25,,
0.0001,635299,,,,
,635299,0.042105332016944885,25,,
0.0001,635349,,,,
,635349,0.04313741996884346,25,,
0.0001,635399,,,,
,635399,0.035973384976387024,25,,
0.0001,635449,,,,
,635449,0.017886921763420105,25,,
0.0001,635499,,,,
,635499,0.025218581780791283,25,,
0.0001,635549,,,,
,635549,0.03485039994120598,25,,
0.0001,635599,,,,
,635599,0.02119654230773449,25,,
0.0001,635649,,,,
,635649,0.03823110833764076,25,,
0.0001,635699,,,,
,635699,0.004158168565481901,25,,
0.0001,635749,,,,
,635749,0.04023262485861778,25,,
0.0001,635799,,,,
,635799,0.05831438675522804,25,,
0.0001,635849,,,,
,635849,0.03425117954611778,25,,
0.0001,635899,,,,
,635899,0.03385037183761597,25,,
0.0001,635949,,,,
,635949,0.04046834260225296,25,,
0.0001,635999,,,,
,635999,0.03180345892906189,25,,
0.0001,636049,,,,
,636049,0.019279617816209793,25,,
0.0001,636099,,,,
,636099,0.020088057965040207,25,,
0.0001,636149,,,,
,636149,0.029649727046489716,25,,
0.0001,636199,,,,
,636199,0.0223879162222147,25,,
0.0001,636249,,,,
,636249,0.049387574195861816,25,,
0.0001,636299,,,,
,636299,0.03599946200847626,25,,
0.0001,636349,,,,
,636349,0.03264903277158737,25,,
0.0001,636399,,,,
,636399,0.0033598763402551413,25,,
0.0001,636449,,,,
,636449,0.019398247823119164,25,,
0.0001,636499,,,,
,636499,0.019790271297097206,25,,
0.0001,636549,,,,
,636549,0.03360692039132118,25,,
0.0001,636599,,,,
,636599,0.036926668137311935,25,,
0.0001,636649,,,,
,636649,0.029885126277804375,25,,
0.0001,636699,,,,
,636699,0.035008519887924194,25,,
0.0001,636749,,,,
,636749,0.03554840758442879,25,,
0.0001,636799,,,,
,636799,0.043082818388938904,25,,
0.0001,636849,,,,
,636849,0.018393423408269882,25,,
0.0001,636899,,,,
,636899,0.014453032054007053,25,,
0.0001,636949,,,,
,636949,0.03790409490466118,25,,
0.0001,636999,,,,
,636999,0.031749457120895386,25,,
0.0001,637049,,,,
,637049,0.010669330134987831,25,,
0.0001,637099,,,,
,637099,0.04915926977992058,25,,
0.0001,637149,,,,
,637149,0.0441051721572876,25,,
0.0001,637199,,,,
,637199,0.008811588399112225,25,,
0.0001,637249,,,,
,637249,0.024834319949150085,25,,
0.0001,637299,,,,
,637299,0.03590799495577812,25,,
0.0001,637349,,,,
,637349,0.01692911796271801,25,,
0.0001,637399,,,,
,637399,0.0428876169025898,25,,
0.0001,637449,,,,
,637449,0.023593783378601074,25,,
0.0001,637499,,,,
,637499,0.038663629442453384,25,,
0.0001,637549,,,,
,637549,0.029085587710142136,25,,
0.0001,637599,,,,
,637599,0.01798441633582115,25,,
0.0001,637649,,,,
,637649,0.0319884829223156,25,,
0.0001,637699,,,,
,637699,0.056737639009952545,25,,
0.0001,637749,,,,
,637749,0.035927753895521164,25,,
0.0001,637799,,,,
,637799,0.04841254651546478,25,,
0.0001,637849,,,,
,637849,0.04360075667500496,25,,
0.0001,637899,,,,
,637899,0.008225389756262302,25,,
0.0001,637949,,,,
,637949,0.03212995082139969,25,,
0.0001,637999,,,,
,637999,0.030344363301992416,25,,
0.0001,638049,,,,
,638049,0.043291494250297546,25,,
0.0001,638099,,,,
,638099,0.021589435636997223,25,,
0.0001,638149,,,,
,638149,0.021695582196116447,25,,
0.0001,638199,,,,
,638199,0.035169050097465515,25,,
0.0001,638249,,,,
,638249,0.050204530358314514,25,,
0.0001,638299,,,,
,638299,0.0407584011554718,25,,
0.0001,638349,,,,
,638349,0.05590594559907913,25,,
0.0001,638399,,,,
,638399,0.03551089018583298,25,,
0.0001,638449,,,,
,638449,0.05823759734630585,25,,
0.0001,638499,,,,
,638499,0.010548586025834084,25,,
0.0001,638549,,,,
,638549,0.029233112931251526,25,,
0.0001,638599,,,,
,638599,0.0416780486702919,25,,
0.0001,638649,,,,
,638649,0.042730603367090225,25,,
0.0001,638699,,,,
,638699,0.025848764926195145,25,,
0.0001,638749,,,,
,638749,0.0459001287817955,25,,
0.0001,638799,,,,
,638799,0.04102376475930214,25,,
0.0001,638849,,,,
,638849,0.015831388533115387,25,,
0.0001,638899,,,,
,638899,0.024831131100654602,25,,
0.0001,638949,,,,
,638949,0.02954801358282566,25,,
0.0001,638999,,,,
,638999,0.02930453047156334,25,,
0.0001,639049,,,,
,639049,0.005560513120144606,25,,
0.0001,639099,,,,
,639099,0.03378656506538391,25,,
0.0001,639149,,,,
,639149,0.009621749632060528,25,,
0.0001,639199,,,,
,639199,0.03448920696973801,25,,
0.0001,639249,,,,
,639249,0.003270298009738326,25,,
0.0001,639299,,,,
,639299,0.035673435777425766,25,,
0.0001,639349,,,,
,639349,0.013090420514345169,25,,
0.0001,639399,,,,
,639399,0.019142871722579002,25,,
0.0001,639449,,,,
,639449,0.04726509004831314,25,,
0.0001,639499,,,,
,639499,0.007428291253745556,25,,
0.0001,639549,,,,
,639549,0.007514738477766514,25,,
0.0001,639599,,,,
,639599,0.010355887934565544,25,,
0.0001,639649,,,,
,639649,0.04706970229744911,25,,
0.0001,639699,,,,
,639699,0.02980571798980236,25,,
0.0001,639749,,,,
,639749,0.04491708427667618,25,,
0.0001,639799,,,,
,639799,0.024265846237540245,25,,
0.0001,639849,,,,
,639849,0.0023211517836898565,25,,
0.0001,639899,,,,
,639899,0.027830200269818306,25,,
0.0001,639949,,,,
,639949,0.039824649691581726,25,,
0.0001,639999,,,,
,639999,0.02726145274937153,25,,
0.0001,640049,,,,
,640049,0.04738708212971687,25,,
0.0001,640099,,,,
,640099,0.013501591049134731,25,,
0.0001,640149,,,,
,640149,0.015325816348195076,25,,
0.0001,640199,,,,
,640199,0.025505956262350082,25,,
0.0001,640249,,,,
,640249,0.007450535893440247,25,,
0.0001,640299,,,,
,640299,0.04306895658373833,25,,
0.0001,640349,,,,
,640349,0.023604445159435272,25,,
0.0001,640399,,,,
,640399,0.015513837337493896,25,,
0.0001,640449,,,,
,640449,0.015388964675366879,25,,
0.0001,640499,,,,
,640499,0.00671472167596221,25,,
0.0001,640549,,,,
,640549,0.05014617741107941,25,,
0.0001,640599,,,,
,640599,0.03643498197197914,25,,
0.0001,640649,,,,
,640649,0.019461801275610924,25,,
0.0001,640699,,,,
,640699,0.01689615286886692,25,,
0.0001,640749,,,,
,640749,0.04028436541557312,25,,
0.0001,640799,,,,
,640799,0.03293096646666527,25,,
0.0001,640849,,,,
,640849,0.045605484396219254,25,,
0.0001,640899,,,,
,640899,0.02204696647822857,25,,
0.0001,640949,,,,
,640949,0.042005036026239395,25,,
0.0001,640999,,,,
,640999,0.023080281913280487,25,,
0.0001,641049,,,,
,641049,0.027567751705646515,25,,
0.0001,641099,,,,
,641099,0.013773479498922825,25,,
0.0001,641149,,,,
,641149,0.056572649627923965,25,,
0.0001,641199,,,,
,641199,0.010599642060697079,25,,
0.0001,641249,,,,
,641249,0.012013568542897701,25,,
0.0001,641299,,,,
,641299,0.04358596354722977,25,,
0.0001,641349,,,,
,641349,0.02606852538883686,25,,
0.0001,641399,,,,
,641399,0.01246813777834177,25,,
0.0001,641449,,,,
,641449,0.037262924015522,25,,
0.0001,641499,,,,
,641499,0.04175402596592903,25,,
0.0001,641549,,,,
,641549,0.014167234301567078,25,,
0.0001,641599,,,,
,641599,0.04100560024380684,25,,
0.0001,641649,,,,
,641649,0.014811846427619457,25,,
0.0001,641699,,,,
,641699,0.033172111958265305,25,,
0.0001,641749,,,,
,641749,0.024506283923983574,25,,
0.0001,641799,,,,
,641799,0.026518564671278,25,,
0.0001,641849,,,,
,641849,0.012778869830071926,25,,
0.0001,641899,,,,
,641899,0.015519404783844948,25,,
0.0001,641949,,,,
,641949,0.04506798833608627,25,,
0.0001,641999,,,,
,641999,0.02540140599012375,25,,
0.0001,642049,,,,
,642049,0.0196266807615757,25,,
0.0001,642099,,,,
,642099,0.03149319812655449,25,,
0.0001,642149,,,,
,642149,0.023848000913858414,25,,
0.0001,642199,,,,
,642199,0.010594639927148819,25,,
0.0001,642249,,,,
,642249,0.016389084979891777,25,,
0.0001,642299,,,,
,642299,0.023711448535323143,25,,
0.0001,642349,,,,
,642349,0.02268037013709545,25,,
0.0001,642399,,,,
,642399,0.028226487338542938,25,,
0.0001,642449,,,,
,642449,0.027828726917505264,25,,
0.0001,642499,,,,
,642499,0.027548545971512794,25,,
0.0001,642549,,,,
,642549,0.04912367835640907,25,,
0.0001,642599,,,,
,642599,0.03699739649891853,25,,
0.0001,642649,,,,
,642649,0.05097822844982147,25,,
0.0001,642699,,,,
,642699,0.03810930624604225,25,,
0.0001,642749,,,,
,642749,0.05961859971284866,25,,
0.0001,642799,,,,
,642799,0.032124970108270645,25,,
0.0001,642849,,,,
,642849,0.018689101561903954,25,,
0.0001,642899,,,,
,642899,0.03800996392965317,25,,
0.0001,642949,,,,
,642949,0.050675567239522934,25,,
0.0001,642999,,,,
,642999,0.03443526476621628,25,,
0.0001,643049,,,,
,643049,0.041639599949121475,25,,
0.0001,643099,,,,
,643099,0.028119497001171112,25,,
0.0001,643149,,,,
,643149,0.0446530245244503,25,,
0.0001,643199,,,,
,643199,0.028011444956064224,25,,
0.0001,643249,,,,
,643249,0.017747998237609863,25,,
0.0001,643299,,,,
,643299,0.02789684757590294,25,,
0.0001,643349,,,,
,643349,0.05675120651721954,25,,
0.0001,643399,,,,
,643399,0.02844185009598732,25,,
0.0001,643449,,,,
,643449,0.010767330415546894,25,,
0.0001,643499,,,,
,643499,0.023965222761034966,25,,
0.0001,643549,,,,
,643549,0.04849601164460182,25,,
0.0001,643599,,,,
,643599,0.043671827763319016,25,,
0.0001,643649,,,,
,643649,0.04346787929534912,25,,
0.0001,643699,,,,
,643699,0.03307683393359184,25,,
0.0001,643749,,,,
,643749,0.017995931208133698,25,,
0.0001,643799,,,,
,643799,0.03968889266252518,25,,
0.0001,643849,,,,
,643849,0.05558303743600845,25,,
0.0001,643899,,,,
,643899,0.05476466193795204,25,,
0.0001,643949,,,,
,643949,0.04421665146946907,25,,
0.0001,643999,,,,
,643999,0.05392739176750183,25,,
0.0001,644049,,,,
,644049,0.024131478741765022,25,,
0.0001,644099,,,,
,644099,0.032393403351306915,25,,
0.0001,644149,,,,
,644149,0.03010992333292961,25,,
0.0001,644199,,,,
,644199,0.03477148711681366,25,,
0.0001,644249,,,,
,644249,0.0235754307359457,25,,
0.0001,644299,,,,
,644299,0.028480231761932373,25,,
0.0001,644349,,,,
,644349,0.047789014875888824,25,,
0.0001,644399,,,,
,644399,0.03259625658392906,25,,
0.0001,644449,,,,
,644449,0.005733647383749485,25,,
0.0001,644499,,,,
,644499,0.04209134727716446,25,,
0.0001,644549,,,,
,644549,0.03540503978729248,25,,
0.0001,644599,,,,
,644599,0.007298368960618973,25,,
0.0001,644649,,,,
,644649,0.023541711270809174,25,,
0.0001,644699,,,,
,644699,0.04844503104686737,25,,
0.0001,644749,,,,
,644749,0.022192122414708138,25,,
0.0001,644799,,,,
,644799,0.00924188643693924,25,,
0.0001,644849,,,,
,644849,0.01391147542744875,25,,
0.0001,644899,,,,
,644899,0.048379525542259216,25,,
0.0001,644949,,,,
,644949,0.040015093982219696,25,,
0.0001,644999,,,,
,644999,0.04878164455294609,25,,
0.0001,645049,,,,
,645049,0.055415574461221695,25,,
0.0001,645099,,,,
,645099,0.020557429641485214,25,,
0.0001,645149,,,,
,645149,0.047696277499198914,25,,
0.0001,645199,,,,
,645199,0.03213534504175186,25,,
0.0001,645249,,,,
,645249,0.0030213191639631987,25,,
0.0001,645299,,,,
,645299,0.052594248205423355,25,,
0.0001,645349,,,,
,645349,0.04364337399601936,25,,
0.0001,645399,,,,
,645399,0.021449746564030647,25,,
0.0001,645449,,,,
,645449,0.04891712963581085,25,,
0.0001,645499,,,,
,645499,0.0369519479572773,25,,
0.0001,645549,,,,
,645549,0.03425486013293266,25,,
0.0001,645599,,,,
,645599,0.05016745999455452,25,,
0.0001,645649,,,,
,645649,0.022772319614887238,25,,
0.0001,645699,,,,
,645699,0.03592928871512413,25,,
0.0001,645749,,,,
,645749,0.018300969153642654,25,,
0.0001,645799,,,,
,645799,0.02051941677927971,25,,
0.0001,645849,,,,
,645849,0.02450924552977085,25,,
0.0001,645899,,,,
,645899,0.029657138511538506,25,,
0.0001,645949,,,,
,645949,0.03342198207974434,25,,
0.0001,645999,,,,
,645999,0.05055094510316849,25,,
0.0001,646049,,,,
,646049,0.038711611181497574,25,,
0.0001,646099,,,,
,646099,0.0483161099255085,25,,
0.0001,646149,,,,
,646149,0.049602750688791275,25,,
0.0001,646199,,,,
,646199,0.025792893022298813,25,,
0.0001,646249,,,,
,646249,0.03190479427576065,25,,
0.0001,646299,,,,
,646299,0.026761827990412712,25,,
0.0001,646349,,,,
,646349,0.04343145713210106,25,,
0.0001,646399,,,,
,646399,0.0313531868159771,25,,
0.0001,646449,,,,
,646449,0.04623282328248024,25,,
0.0001,646499,,,,
,646499,0.04837384074926376,25,,
0.0001,646549,,,,
,646549,0.025525908917188644,25,,
0.0001,646599,,,,
,646599,0.024269549176096916,25,,
0.0001,646649,,,,
,646649,0.018464744091033936,25,,
0.0001,646699,,,,
,646699,0.04563428834080696,25,,
0.0001,646749,,,,
,646749,0.03309071063995361,25,,
0.0001,646799,,,,
,646799,0.015273400582373142,25,,
0.0001,646849,,,,
,646849,0.03193015977740288,25,,
0.0001,646899,,,,
,646899,0.028609849512577057,25,,
0.0001,646949,,,,
,646949,0.029918937012553215,25,,
0.0001,646999,,,,
,646999,0.04073512926697731,25,,
0.0001,647049,,,,
,647049,0.006230921950191259,25,,
0.0001,647099,,,,
,647099,0.03322960063815117,25,,
0.0001,647149,,,,
,647149,0.02976076491177082,25,,
0.0001,647199,,,,
,647199,0.04207133874297142,25,,
0.0001,647249,,,,
,647249,0.02453608065843582,25,,
0.0001,647299,,,,
,647299,0.042797911912202835,25,,
,647321,,25,0.03177327290177345,
,647321,,25,,0.0302727147936821
0.0001,647349,,,,
,647349,0.016764288768172264,26,,
0.0001,647399,,,,
,647399,0.03421570733189583,26,,
0.0001,647449,,,,
,647449,0.04191106557846069,26,,
0.0001,647499,,,,
,647499,0.033372554928064346,26,,
0.0001,647549,,,,
,647549,0.0127495052292943,26,,
0.0001,647599,,,,
,647599,0.03207538649439812,26,,
0.0001,647649,,,,
,647649,0.045849066227674484,26,,
0.0001,647699,,,,
,647699,0.060766540467739105,26,,
0.0001,647749,,,,
,647749,0.05876018479466438,26,,
0.0001,647799,,,,
,647799,0.04128904268145561,26,,
0.0001,647849,,,,
,647849,0.019713668152689934,26,,
0.0001,647899,,,,
,647899,0.059953946620225906,26,,
0.0001,647949,,,,
,647949,0.041857823729515076,26,,
0.0001,647999,,,,
,647999,0.019775060936808586,26,,
0.0001,648049,,,,
,648049,0.015203136950731277,26,,
0.0001,648099,,,,
,648099,0.024229811504483223,26,,
0.0001,648149,,,,
,648149,0.010355688631534576,26,,
0.0001,648199,,,,
,648199,0.026010209694504738,26,,
0.0001,648249,,,,
,648249,0.052061375230550766,26,,
0.0001,648299,,,,
,648299,0.042064368724823,26,,
0.0001,648349,,,,
,648349,0.03922225907444954,26,,
0.0001,648399,,,,
,648399,0.02517366036772728,26,,
0.0001,648449,,,,
,648449,0.03384343534708023,26,,
0.0001,648499,,,,
,648499,0.053401969373226166,26,,
0.0001,648549,,,,
,648549,0.03001503087580204,26,,
0.0001,648599,,,,
,648599,0.01683678850531578,26,,
0.0001,648649,,,,
,648649,0.05937020480632782,26,,
0.0001,648699,,,,
,648699,0.024844028055667877,26,,
0.0001,648749,,,,
,648749,0.023143261671066284,26,,
0.0001,648799,,,,
,648799,0.0399923250079155,26,,
0.0001,648849,,,,
,648849,0.016463633626699448,26,,
0.0001,648899,,,,
,648899,0.033402930945158005,26,,
0.0001,648949,,,,
,648949,0.05092534050345421,26,,
0.0001,648999,,,,
,648999,0.04498889669775963,26,,
0.0001,649049,,,,
,649049,0.03045452944934368,26,,
0.0001,649099,,,,
,649099,0.0014550070045515895,26,,
0.0001,649149,,,,
,649149,0.036865271627902985,26,,
0.0001,649199,,,,
,649199,0.02030111476778984,26,,
0.0001,649249,,,,
,649249,0.006987292785197496,26,,
0.0001,649299,,,,
,649299,0.04630659520626068,26,,
0.0001,649349,,,,
,649349,0.013608570210635662,26,,
0.0001,649399,,,,
,649399,0.009275009855628014,26,,
0.0001,649449,,,,
,649449,0.010739823803305626,26,,
0.0001,649499,,,,
,649499,0.04996165260672569,26,,
0.0001,649549,,,,
,649549,0.005805204622447491,26,,
0.0001,649599,,,,
,649599,0.004454922396689653,26,,
0.0001,649649,,,,
,649649,0.04870305210351944,26,,
0.0001,649699,,,,
,649699,0.040113117545843124,26,,
0.0001,649749,,,,
,649749,0.03296155482530594,26,,
0.0001,649799,,,,
,649799,0.03571285679936409,26,,
0.0001,649849,,,,
,649849,0.05883800610899925,26,,
0.0001,649899,,,,
,649899,0.02641887776553631,26,,
0.0001,649949,,,,
,649949,0.011474600993096828,26,,
0.0001,649999,,,,
,649999,0.029382117092609406,26,,
0.0001,650049,,,,
,650049,0.051184847950935364,26,,
0.0001,650099,,,,
,650099,0.002774980152025819,26,,
0.0001,650149,,,,
,650149,0.029661141335964203,26,,
0.0001,650199,,,,
,650199,0.001378141692839563,26,,
0.0001,650249,,,,
,650249,0.04057785123586655,26,,
0.0001,650299,,,,
,650299,0.03916933014988899,26,,
0.0001,650349,,,,
,650349,0.017617080360651016,26,,
0.0001,650399,,,,
,650399,0.022927677258849144,26,,
0.0001,650449,,,,
,650449,0.015300897881388664,26,,
0.0001,650499,,,,
,650499,0.03614967316389084,26,,
0.0001,650549,,,,
,650549,0.015079937875270844,26,,
0.0001,650599,,,,
,650599,0.04427023604512215,26,,
0.0001,650649,,,,
,650649,0.013441234827041626,26,,
0.0001,650699,,,,
,650699,0.03705107793211937,26,,
0.0001,650749,,,,
,650749,0.026860425248742104,26,,
0.0001,650799,,,,
,650799,0.008713661693036556,26,,
0.0001,650849,,,,
,650849,0.01810465380549431,26,,
0.0001,650899,,,,
,650899,0.004451878368854523,26,,
0.0001,650949,,,,
,650949,0.05625974386930466,26,,
0.0001,650999,,,,
,650999,0.018281947821378708,26,,
0.0001,651049,,,,
,651049,0.06764502078294754,26,,
0.0001,651099,,,,
,651099,0.025499869138002396,26,,
0.0001,651149,,,,
,651149,0.01863812282681465,26,,
0.0001,651199,,,,
,651199,0.019502758979797363,26,,
0.0001,651249,,,,
,651249,0.002848565811291337,26,,
0.0001,651299,,,,
,651299,0.05284670367836952,26,,
0.0001,651349,,,,
,651349,0.011823544278740883,26,,
0.0001,651399,,,,
,651399,0.04589502885937691,26,,
0.0001,651449,,,,
,651449,0.028234928846359253,26,,
0.0001,651499,,,,
,651499,0.03414013236761093,26,,
0.0001,651549,,,,
,651549,0.04522809758782387,26,,
0.0001,651599,,,,
,651599,0.0049418616108596325,26,,
0.0001,651649,,,,
,651649,0.031795792281627655,26,,
0.0001,651699,,,,
,651699,0.05019339174032211,26,,
0.0001,651749,,,,
,651749,0.04653577879071236,26,,
0.0001,651799,,,,
,651799,0.01641158200800419,26,,
0.0001,651849,,,,
,651849,0.057805385440588,26,,
0.0001,651899,,,,
,651899,0.007996981032192707,26,,
0.0001,651949,,,,
,651949,0.041059460490942,26,,
0.0001,651999,,,,
,651999,0.04721500352025032,26,,
0.0001,652049,,,,
,652049,0.03238493949174881,26,,
0.0001,652099,,,,
,652099,0.0014282005140557885,26,,
0.0001,652149,,,,
,652149,0.05325092002749443,26,,
0.0001,652199,,,,
,652199,0.03092450276017189,26,,
0.0001,652249,,,,
,652249,0.011009063571691513,26,,
0.0001,652299,,,,
,652299,0.02525588683784008,26,,
0.0001,652349,,,,
,652349,0.03008878603577614,26,,
0.0001,652399,,,,
,652399,0.02592742256820202,26,,
0.0001,652449,,,,
,652449,0.022066356614232063,26,,
0.0001,652499,,,,
,652499,0.01604984514415264,26,,
0.0001,652549,,,,
,652549,0.029982222244143486,26,,
0.0001,652599,,,,
,652599,0.05548371747136116,26,,
0.0001,652649,,,,
,652649,0.05122658982872963,26,,
0.0001,652699,,,,
,652699,0.045196257531642914,26,,
0.0001,652749,,,,
,652749,0.02838958241045475,26,,
0.0001,652799,,,,
,652799,0.0412030965089798,26,,
0.0001,652849,,,,
,652849,0.01538348849862814,26,,
0.0001,652899,,,,
,652899,0.0161312036216259,26,,
0.0001,652949,,,,
,652949,0.05451902002096176,26,,
0.0001,652999,,,,
,652999,0.03934191167354584,26,,
0.0001,653049,,,,
,653049,0.029733767732977867,26,,
0.0001,653099,,,,
,653099,0.019176959991455078,26,,
0.0001,653149,,,,
,653149,0.05475372076034546,26,,
0.0001,653199,,,,
,653199,0.010918808169662952,26,,
0.0001,653249,,,,
,653249,0.03147662803530693,26,,
0.0001,653299,,,,
,653299,0.020733706653118134,26,,
0.0001,653349,,,,
,653349,0.017636442556977272,26,,
0.0001,653399,,,,
,653399,0.043566565960645676,26,,
0.0001,653449,,,,
,653449,0.03738671541213989,26,,
0.0001,653499,,,,
,653499,0.027896353974938393,26,,
0.0001,653549,,,,
,653549,0.04009917005896568,26,,
0.0001,653599,,,,
,653599,0.01403127796947956,26,,
0.0001,653649,,,,
,653649,0.027950387448072433,26,,
0.0001,653699,,,,
,653699,0.03173666074872017,26,,
0.0001,653749,,,,
,653749,0.043262287974357605,26,,
0.0001,653799,,,,
,653799,0.01789994351565838,26,,
0.0001,653849,,,,
,653849,0.03303392603993416,26,,
0.0001,653899,,,,
,653899,0.046678315848112106,26,,
0.0001,653949,,,,
,653949,0.04082813113927841,26,,
0.0001,653999,,,,
,653999,0.026254503056406975,26,,
0.0001,654049,,,,
,654049,0.03902723640203476,26,,
0.0001,654099,,,,
,654099,0.006787748076021671,26,,
0.0001,654149,,,,
,654149,0.02720658853650093,26,,
0.0001,654199,,,,
,654199,0.02708221599459648,26,,
0.0001,654249,,,,
,654249,0.02808956429362297,26,,
0.0001,654299,,,,
,654299,0.040901150554418564,26,,
0.0001,654349,,,,
,654349,0.02454684115946293,26,,
0.0001,654399,,,,
,654399,0.022978436201810837,26,,
0.0001,654449,,,,
,654449,0.040403664112091064,26,,
0.0001,654499,,,,
,654499,0.04411111772060394,26,,
0.0001,654549,,,,
,654549,0.028557216748595238,26,,
0.0001,654599,,,,
,654599,0.03683001548051834,26,,
0.0001,654649,,,,
,654649,0.02361922897398472,26,,
0.0001,654699,,,,
,654699,0.031678780913352966,26,,
0.0001,654749,,,,
,654749,0.025915715843439102,26,,
0.0001,654799,,,,
,654799,0.03009510599076748,26,,
0.0001,654849,,,,
,654849,0.054032113403081894,26,,
0.0001,654899,,,,
,654899,0.032500289380550385,26,,
0.0001,654949,,,,
,654949,0.04435385391116142,26,,
0.0001,654999,,,,
,654999,0.038716062903404236,26,,
0.0001,655049,,,,
,655049,0.03504447266459465,26,,
0.0001,655099,,,,
,655099,0.03190463408827782,26,,
0.0001,655149,,,,
,655149,0.02381112053990364,26,,
0.0001,655199,,,,
,655199,0.03807034716010094,26,,
0.0001,655249,,,,
,655249,0.028579721227288246,26,,
0.0001,655299,,,,
,655299,0.029862960800528526,26,,
0.0001,655349,,,,
,655349,0.05776438117027283,26,,
0.0001,655399,,,,
,655399,0.04177859425544739,26,,
0.0001,655449,,,,
,655449,0.01852918602526188,26,,
0.0001,655499,,,,
,655499,0.05529725179076195,26,,
0.0001,655549,,,,
,655549,0.040349964052438736,26,,
0.0001,655599,,,,
,655599,0.015334969386458397,26,,
0.0001,655649,,,,
,655649,0.04929301142692566,26,,
0.0001,655699,,,,
,655699,0.03154774010181427,26,,
0.0001,655749,,,,
,655749,0.012798151932656765,26,,
0.0001,655799,,,,
,655799,0.011884348466992378,26,,
0.0001,655849,,,,
,655849,0.01648295484483242,26,,
0.0001,655899,,,,
,655899,0.0289134718477726,26,,
0.0001,655949,,,,
,655949,0.03200950846076012,26,,
0.0001,655999,,,,
,655999,0.014028833247721195,26,,
0.0001,656049,,,,
,656049,0.04554372280836105,26,,
0.0001,656099,,,,
,656099,0.018009422346949577,26,,
0.0001,656149,,,,
,656149,0.03700196370482445,26,,
0.0001,656199,,,,
,656199,0.04639144241809845,26,,
0.0001,656249,,,,
,656249,0.00594306830316782,26,,
0.0001,656299,,,,
,656299,0.029128845781087875,26,,
0.0001,656349,,,,
,656349,0.02419499307870865,26,,
0.0001,656399,,,,
,656399,0.04890086501836777,26,,
0.0001,656449,,,,
,656449,0.03585553169250488,26,,
0.0001,656499,,,,
